Appointment_Date,Appointment_Time,Booking_Date,Booking_Time,Customer_Name,Customer_Email,Customer_Address,Customer_Contact,Customer_Timezone,Service,Booked_By,Service_Duration_mins,Amount,Staff_Name,Staff_Email,Resource,Customer_Remark,Intake_Form,Appointment_Status,Arrival_Status,Admin_Note,Payment_Info,AddOn
09-Jan-23,5:30 PM,24-Sep-22,2:41 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,5:30 PM,14-Nov-22,9:37 AM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,5:45 PM,19-Dec-22,11:20 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,5:45 PM,28-Dec-22,9:02 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,5:45 PM,07-Dec-22,12:59 AM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:00 PM,17-Dec-22,11:38 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,@Home Online Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:00 PM,03-Sep-22,12:04 AM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:00 PM,28-Nov-22,10:28 AM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:00 PM,09-Dec-22,1:54 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:00 PM,23-Sep-22,12:54 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,27-Nov-22,10:05 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,02-Nov-22,7:53 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,04-Jan-23,9:36 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,04-Jan-23,9:35 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,29-Nov-22,2:02 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,29-Nov-22,2:02 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,24-Nov-22,10:20 AM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,@Home Online Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,6:30 PM,15-Sep-22,7:55 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
09-Jan-23,7:00 PM,15-Sep-22,7:43 PM,PARENT,EXTRA INFO,EXTRA INFO,EXTRA INFO,EXTRA INFO,In-Centre Session - 1 Hour(1) ,EXTRA INFO,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,EXTRA,STUDENT,EXTRA,-,,,
